time,seconds_elapsed,yaw,qx,qz,roll,qw,qy,pitch
1662982564082819000,1.259819091796875,0.6031658763177881,-0.11000921872828204,-0.29232362179519383,-0.05710824903457672,-0.9499604182712638,-0.004490837054361062,0.2132468983261516
1662982564092775200,1.269775146484375,0.6012569329646642,-0.1142634574438255,-0.29087771675857194,-0.0628346140972127,-0.9499087493854367,-0.0027370040382563073,0.22045330813094355
1662982564102732000,1.27973193359375,0.597832643012527,-0.11948227919403595,-0.2886075738753267,-0.0687913362193342,-0.9499623409410584,-0.0010707378581391973,0.22963834508787972
1662982564112688000,1.289688232421875,0.5934994105937922,-0.12507751924513147,-0.28583821612567173,-0.07483999241592065,-0.9500799100771681,0.000594727299934145,0.23961360123044373
1662982564122644000,1.29964404296875,0.5890213721926766,-0.130582276300273,-0.28295477201315616,-0.08114687004731642,-0.9501993567876755,0.002448560762872512,0.24934856773593223
1662982564132600000,1.30960009765625,0.5847045335068073,-0.13551723725353404,-0.28017702400474037,-0.08708664964966786,-0.9503248604148412,0.0042931825813122045,0.2580184484998497
1662982564142556000,1.319555908203125,0.5805064600143415,-0.13959458151241896,-0.2775621754053812,-0.0919093524404382,-0.9504939090963084,0.005827645794318648,0.2652313454031866
1662982564152513000,1.329512939453125,0.5764334822914757,-0.14266357294565105,-0.2751746885184879,-0.09504060054648514,-0.950725957104321,0.0067967993370734205,0.27082588502713617
1662982564162469000,1.33946923828125,0.5724253742179425,-0.14453577935924072,-0.2730561699281147,-0.09581265222515002,-0.9510531026819201,0.0069131270771957045,0.27458453423700957
1662982564172425000,1.349425048828125,0.5685038029882228,-0.14512813709568725,-0.2712528931721086,-0.09390239549285903,-0.9514848864275632,0.00602869645020329,0.2764101759504305
1662982564182381000,1.359381103515625,0.5647994756164887,-0.14449273560392814,-0.26981945276212227,-0.08936937129503475,-0.9519990051679924,0.004143587086277838,0.2763831345149706
1662982564192337200,1.369337158203125,0.5613932044430028,-0.1427810195992365,-0.2687530705701368,-0.0825489452159699,-0.9525667857935313,0.0013739481796336958,0.2747209984198026
1662982564202293800,1.379293701171875,0.5585017721651944,-0.14034624429392858,-0.2680316141462301,-0.07484365974360692,-0.9531312536078294,-0.001681343822690428,0.271771243292618
1662982564212250400,1.38925048828125,0.5563205659737693,-0.1376255932889583,-0.26760937379295835,-0.06788236980958325,-0.9536381078862606,-0.0043260450183336034,0.2680021139016342
1662982564222206700,1.399206787109375,0.554751170521136,-0.13505900228349424,-0.2673587299537812,-0.0625034912514044,-0.9540646825431535,-0.006247741092513333,0.2641106135917785
1662982564232162600,1.40916259765625,0.5535306571320404,-0.13288723725131343,-0.26714369981287023,-0.058712645842753396,-0.9544208689123175,-0.007492697859342172,0.26060374585368845
1662982564242118700,1.41911865234375,0.5528637389234842,-0.13119286450008308,-0.2670589382283899,-0.05658536917212482,-0.954674340822366,-0.008057143321473687,0.2576371348461219
1662982564252074500,1.429074462890625,0.5542522260629191,-0.12986422702689648,-0.26777760870121514,-0.057119992763713455,-0.954659248905865,-0.007490845126145147,0.2547091282553749
